Country,Year,World bank region,Birth Rate,Death Rate,Fertility Rate,"Life Expectancy at Birth, Female","Life Expectancy at Birth, Male","Life Expectancy at Birth, Total",Mobile Cellular Subscriptions per 100 People,Telephone Lines per 100 People,Agricultural Land Percent,Arable Land Percent,Urban Population Percent,Color
Madagascar,1986,Sub-Saharan Africa,43.521,15.955,6.146,50.789,48.683,49.71031707,0,0.222680577,62.23991471,4.556866252,20.933,#90474D
Madagascar,1987,Sub-Saharan Africa,44.016,15.923,6.182,50.892,48.75,49.79487805,0,0.228528439,62.28290401,4.591257695,21.442,#90474D
Madagascar,1988,Sub-Saharan Africa,44.53,15.863,6.225,51.066,48.874,49.94326829,0,0.236664186,62.31729546,4.608453417,21.959,#90474D
Madagascar,1989,Sub-Saharan Africa,44.947,15.74,6.256,51.341,49.084,50.18497561,0,0.234423328,62.36888262,4.64284486,22.487,#90474D
Madagascar,1990,Sub-Saharan Africa,45.209,15.537,6.268,51.731,49.398,50.53604878,0,0.247645184,62.41187193,4.660040582,23.021,#90474D
Madagascar,1991,Sub-Saharan Africa,45.292,15.24,6.258,52.243,49.832,51.00809756,0,0.273199338,62.46345909,4.677236304,23.566,#90474D
Madagascar,1992,Sub-Saharan Africa,45.208,14.851,6.225,52.869,50.388,51.5982439,0,0.305136874,62.5064484,4.728823469,24.119,#90474D
Madagascar,1993,Sub-Saharan Africa,45.017,14.393,6.179,53.577,51.045,52.28012195,0,0.298298282,62.54083984,4.780410634,24.681,#90474D
Madagascar,1994,Sub-Saharan Africa,44.764,13.891,6.126,54.333,51.775,53.02280488,0,0.275279772,62.7471885,4.986759294,25.251,#90474D
Madagascar,1995,Sub-Saharan Africa,44.457,13.358,6.066,55.118,52.559,53.80729268,0.002300657,0.258248737,62.72999278,4.986759294,25.536,#90474D
Madagascar,1996,Sub-Saharan Africa,44.09,12.809,5.999,55.914,53.376,54.61404878,0.009663613,0.275591365,62.72999278,4.986759294,25.796,#90474D
Madagascar,1997,Sub-Saharan Africa,43.649,12.255,5.924,56.708,54.207,55.427,0.016567447,0.283850788,62.92946315,4.986759294,26.058,#90474D
Madagascar,1998,Sub-Saharan Africa,43.124,11.707,5.841,57.493,55.034,56.2335122,0.028612824,0.301460531,64.46676067,4.986759294,26.321,#90474D
Madagascar,1999,Sub-Saharan Africa,42.518,11.175,5.749,58.262,55.838,57.02043902,0.08643535,0.319081935,66.18633284,4.986759294,26.586,#90474D
Madagascar,2000,Sub-Saharan Africa,41.845,10.671,5.651,59.001,56.601,57.77173171,0.234242473,0.329074246,67.92310073,4.986759294,26.853,#90474D
Madagascar,2001,Sub-Saharan Africa,41.123,10.206,5.548,59.699,57.305,58.47280488,0.40072885,0.34928968,69.6426729,4.986759294,27.121,#90474D
Madagascar,2002,Sub-Saharan Africa,40.375,9.786,5.443,60.348,57.938,59.11360976,0.908488031,0.359693509,70.23248616,5.072737903,27.391,#90474D
Madagascar,2003,Sub-Saharan Africa,39.626,9.408,5.337,60.952,58.506,59.69917073,0.974006438,0.35546664,70.23248616,5.072737903,27.663,#90474D
Madagascar,2004,Sub-Saharan Africa,38.901,9.067,5.233,61.516,59.016,60.2355122,1.644891137,0.345590314,70.23248616,5.072737903,27.936,#90474D
Madagascar,2005,Sub-Saharan Africa,38.221,8.763,5.133,62.043,59.477,60.72870732,1.879643651,0.330466628,70.23248616,5.072737903,28.211,#90474D
Madagascar,2006,Sub-Saharan Africa,37.602,8.491,5.039,62.54,59.898,61.18678049,2.789819618,0.504997323,70.31846477,5.158716511,28.814,#90474D
Madagascar,2007,Sub-Saharan Africa,37.057,8.245,4.952,63.014,60.297,61.62236585,5.555513652,0.689515198,70.31846477,5.158716511,29.425,#90474D
Madagascar,2008,Sub-Saharan Africa,36.576,8.019,4.87,63.476,60.688,62.048,11.44808924,0.691207687,70.31846477,5.158716511,30.043,#90474D
Madagascar,2009,Sub-Saharan Africa,36.153,7.805,4.794,63.934,61.085,62.4747561,24.26502318,0.827283478,70.66581834,5.502630945,30.67,#90474D
Madagascar,2010,Sub-Saharan Africa,35.783,7.599,4.722,64.392,61.494,62.90765854,30.65911646,0.908239511,71.18169,6.018502597,31.298,#90474D
Madagascar,2011,Sub-Saharan Africa,35.46,7.398,4.654,64.852,61.919,63.34973171,36.5839289,0.6739476,71.18169,6.018502597,31.929,#90474D
Madagascar,2012,Sub-Saharan Africa,35.175,7.202,4.59,65.315,62.355,63.79890244,40.04243013,1.092595236,71.18169,6.018502597,32.562,#90474D
Madagascar,2013,Sub-Saharan Africa,34.916,7.011,4.528,65.776,62.794,64.24863415,39.37666576,1.089817607,71.16767934,6.015864695,33.196,#90474D
Lesotho,1980,Sub-Saharan Africa,41.432,14.409,5.633,54.358,51.819,53.05753659,0,0.242109658,76.05401845,10.04611331,11.39,#90474D
Lesotho,1981,Sub-Saharan Africa,41.033,13.983,5.589,54.978,52.421,53.66831707,0,0.263575959,75.62582345,9.617918314,11.45,#90474D
Lesotho,1982,Sub-Saharan Africa,40.572,13.577,5.542,55.569,53.002,54.25419512,0,0.333409413,75.82345191,9.815546772,11.51,#90474D
Lesotho,1983,Sub-Saharan Africa,40.054,13.197,5.491,56.12,53.552,54.80468293,0,0.354428242,75.49407115,9.486166008,11.57,#90474D
Lesotho,1984,Sub-Saharan Africa,39.489,12.845,5.436,56.624,54.066,55.31380488,0,0.369628481,75.32938076,9.321475626,11.63,#90474D
Lesotho,1985,Sub-Saharan Africa,38.89,12.524,5.377,57.084,54.542,55.782,0,0.375943509,75.79051383,9.782608696,11.691,#90474D
Lesotho,1986,Sub-Saharan Africa,38.266,12.211,5.313,57.549,55.018,56.25263415,0,0.501275329,76.02108037,10.01317523,11.752,#90474D
Lesotho,1987,Sub-Saharan Africa,37.628,11.873,5.244,58.088,55.551,56.78856098,0,0.597350948,75.46113307,9.453227931,11.905,#90474D
Lesotho,1988,Sub-Saharan Africa,36.989,11.5,5.169,58.724,56.154,57.40765854,0,0.677193924,76.74571805,10.73781291,12.394,#90474D
Lesotho,1989,Sub-Saharan Africa,36.365,11.099,5.088,59.433,56.805,58.08695122,0,0.741690298,77.17391304,11.16600791,12.901,#90474D
Lesotho,1990,Sub-Saharan Africa,35.772,10.7,5.004,60.152,57.449,58.76753659,0,0.778885254,75.92226614,9.914361001,13.425,#90474D
Lesotho,1991,Sub-Saharan Africa,35.236,10.354,4.919,60.755,57.975,59.33109756,0,0.773504664,76.44927536,10.44137022,13.967,#90474D
Lesotho,1992,Sub-Saharan Africa,34.781,10.126,4.837,61.09,58.252,59.63639024,0,0.754038946,76.51515152,10.50724638,14.527,#90474D
Lesotho,1993,Sub-Saharan Africa,34.408,10.067,4.759,61.041,58.184,59.57765854,0,0.685393529,76.94334651,10.93544137,15.106,#90474D
Lesotho,1994,Sub-Saharan Africa,34.107,10.213,4.686,60.54,57.719,59.09509756,0,0.863380808,76.87747036,10.86956522,15.703,#90474D
Lesotho,1995,Sub-Saharan Africa,33.86,10.577,4.617,59.575,56.852,58.18029268,0,0.910778277,76.71277997,10.70487484,16.319,#90474D
Lesotho,1996,Sub-Saharan Africa,33.627,11.179,4.548,58.145,55.593,56.83787805,0,1.014468955,76.54808959,10.54018445,16.955,#90474D
Lesotho,1997,Sub-Saharan Africa,33.357,12.025,4.475,56.286,53.984,55.10692683,0.070930875,0.897876964,76.61396574,10.60606061,17.571,#90474D
Lesotho,1998,Sub-Saharan Africa,33.015,13.06,4.394,54.145,52.157,53.1267561,0.19426324,1.13227717,76.71277997,10.70487484,18.049,#90474D
Lesotho,1999,Sub-Saharan Africa,32.581,14.205,4.302,51.892,50.258,51.05507317,0.539687716,1.152826979,76.71277997,10.70487484,18.538,#90474D
Lesotho,2000,Sub-Saharan Africa,32.055,15.385,4.2,49.669,48.407,49.02260976,0.65231182,1.174161276,76.71277997,10.70487484,19.038,#90474D
Lesotho,2001,Sub-Saharan Africa,31.459,16.497,4.089,47.646,46.742,47.18297561,1.163652036,1.195975703,76.87747036,10.86956522,19.548,#90474D
Lesotho,2002,Sub-Saharan Africa,30.83,17.439,3.975,45.979,45.379,45.67168293,3.045685279,1.142506011,76.87747036,10.86956522,20.067,#90474D
Lesotho,2003,Sub-Saharan Africa,30.219,18.15,3.862,44.733,44.363,44.5434878,7.316571262,1.517008603,75.88932806,9.881422925,20.597,#90474D
Lesotho,2004,Sub-Saharan Africa,29.668,18.591,3.754,43.94,43.715,43.8247561,6.633286935,1.848630446,75.88932806,9.881422925,21.137,#90474D
Lesotho,2005,Sub-Saharan Africa,29.197,18.747,3.654,43.619,43.452,43.53346341,10.26206811,1.947153328,76.21870883,10.21080369,21.689,#90474D
Lesotho,2006,Sub-Saharan Africa,28.82,18.623,3.562,43.753,43.567,43.65773171,12.97020943,2.490544405,76.64690382,10.63899868,22.249,#90474D
Lesotho,2007,Sub-Saharan Africa,28.537,18.257,3.48,44.281,44.022,44.14834146,18.44519698,2.738386106,75.98814229,9.980237154,22.82,#90474D
Lesotho,2008,Sub-Saharan Africa,28.326,17.74,3.405,45.062,44.711,44.88221951,24.66811263,2.432886249,76.71277997,10.70487484,23.293,#90474D
Lesotho,2009,Sub-Saharan Africa,28.16,17.159,3.335,45.96,45.529,45.7392439,30.07891192,2.088531634,77.7997365,11.79183136,23.774,#90474D
Lesotho,2010,Sub-Saharan Africa,28.026,16.57,3.269,46.883,46.398,46.63458537,33.21820036,2.010178539,77.04216074,11.0342556,24.259,#90474D
Lesotho,2011,Sub-Saharan Africa,27.904,16.031,3.207,47.739,47.24,47.48341463,49.15315236,1.922026799,76.61396574,10.60606061,24.753,#90474D
Lesotho,2012,Sub-Saharan Africa,27.778,15.582,3.148,48.461,47.99,48.2197561,60.72157105,1.900896568,76.15283267,10.14492754,25.253,#90474D
Lesotho,2013,Sub-Saharan Africa,27.636,15.225,3.092,49.046,48.636,48.836,75.30007872,2.474671528,75.27338603,9.265480896,25.76,#90474D
Rwanda,1980,Sub-Saharan Africa,53.592,18.577,8.449,48.753,45.648,47.16263415,0,0.056353903,68.78800162,30.19862181,4.656,#90474D
Rwanda,1981,Sub-Saharan Africa,53.623,17.953,8.448,49.52,46.38,47.91170732,0,0.064192518,69.51763275,30.80664775,4.721,#90474D
Rwanda,1982,Sub-Saharan Africa,53.549,17.211,8.439,50.301,47.114,48.66863415,0,0.062857183,71.34171058,31.41467369,4.786,#90474D
Rwanda,1983,Sub-Saharan Africa,53.386,16.425,8.423,50.999,47.759,49.3394878,0,0.073541637,71.94973652,32.02269964,4.853,#90474D
Rwanda,1984,Sub-Saharan Africa,53.141,15.731,8.397,51.483,48.191,49.79685366,0,0.082337684,72.55776246,32.63072558,4.92,#90474D
Rwanda,1985,Sub-Saharan Africa,52.805,15.297,8.355,51.618,48.279,49.90778049,0,0.083506504,73.2873936,33.23875152,4.988,#90474D
Rwanda,1986,Sub-Saharan Africa,52.342,15.578,8.284,51.066,47.685,49.33426829,0,0.08454731,73.73327929,33.52249696,5.057,#90474D
Rwanda,1987,Sub-Saharan Africa,51.701,17.099,8.169,49.453,46.03,47.6997561,0,0.084982895,74.17916498,33.8062424,5.127,#90474D
Rwanda,1988,Sub-Saharan Africa,50.87,19.997,8.004,46.726,43.262,44.9517561,0,0.097331563,74.66558573,34.1305229,5.198,#90474D
Rwanda,1989,Sub-Saharan Africa,49.867,24.116,7.792,43.048,39.546,41.25429268,0,0.115970045,75.11147142,34.41426834,5.27,#90474D
Rwanda,1990,Sub-Saharan Africa,48.735,29.082,7.541,38.729,35.201,36.92197561,0,0.127536789,75.19254155,34.4548034,5.342,#90474D
Rwanda,1991,Sub-Saharan Africa,47.561,34.043,7.271,34.415,30.894,32.61156098,0,0.143886866,76.16538306,35.67085529,5.416,#90474D
Rwanda,1992,Sub-Saharan Africa,46.452,37.934,7.005,30.898,27.439,29.12631707,0,0.162009526,76.08431293,35.67085529,5.491,#90474D
Rwanda,1993,Sub-Saharan Africa,45.489,39.965,6.766,28.769,25.441,27.06441463,0,0.179722235,74.46291042,35.67085529,6.288,#90474D
Rwanda,1994,Sub-Saharan Africa,44.718,39.717,6.568,28.369,25.235,26.76378049,0,0.181330597,70.12565869,34.4548034,7.313,#90474D
Rwanda,1995,Sub-Saharan Africa,44.143,37.2,6.416,29.734,26.847,28.25529268,0,0.174566865,60.1945683,28.37454398,8.49,#90474D
Rwanda,1996,Sub-Saharan Africa,43.714,32.886,6.307,32.575,29.967,31.23919512,0,0.121825518,60.1945683,28.37454398,9.837,#90474D
Rwanda,1997,Sub-Saharan Africa,43.339,27.619,6.229,36.333,34.002,35.13907317,0,0.172929763,62.62667207,30.40129712,11.374,#90474D
Rwanda,1998,Sub-Saharan Africa,42.916,22.471,6.16,40.245,38.157,39.17553659,0,0.179596169,64.65342521,32.42805026,12.466,#90474D
Rwanda,1999,Sub-Saharan Africa,42.38,18.267,6.085,43.711,41.808,42.73629268,0.069738333,0.150983492,65.46412647,33.23875152,13.244,#90474D
Rwanda,2000,Sub-Saharan Africa,41.722,15.333,5.998,46.489,44.7,45.57268293,0.14007359,0.161097362,67.32873936,35.10336441,14.064,#90474D
Rwanda,2001,Sub-Saharan Africa,40.983,13.709,5.897,48.539,46.789,47.64265854,0.464530312,0.209253039,67.69355493,36.48155655,14.926,#90474D
Rwanda,2002,Sub-Saharan Africa,40.238,13.121,5.786,50.043,48.262,49.13078049,0.742008878,0.245433706,70.89582489,40.53506283,15.829,#90474D
Rwanda,2003,Sub-Saharan Africa,39.574,12.954,5.674,51.389,49.532,50.43785366,0.916726444,0.279331691,74.21970004,45.23713012,16.777,#90474D
Rwanda,2004,Sub-Saharan Africa,39.048,12.72,5.566,52.867,50.905,51.86207317,1.432364759,0.280128558,73.12525334,44.34535874,17.598,#90474D
Rwanda,2005,Sub-Saharan Africa,38.665,12.274,5.463,54.522,52.439,53.45509756,1.483308604,0.248228433,73.9359546,45.35873531,18.426,#90474D
Rwanda,2006,Sub-Saharan Africa,38.401,11.569,5.365,56.327,54.112,55.1924878,2.36469608,0.250290128,73.81434941,45.23713012,19.282,#90474D
Rwanda,2007,Sub-Saharan Africa,38.203,10.667,5.267,58.183,55.826,56.9757561,3.252279849,0.241818969,74.09809485,45.72355087,20.168,#90474D
Rwanda,2008,Sub-Saharan Africa,37.998,9.754,5.167,59.933,57.424,58.64790244,6.397339361,0.232903575,72.96311309,44.58856911,21.085,#90474D
Rwanda,2009,Sub-Saharan Africa,37.728,8.971,5.062,61.459,58.791,60.09246341,12.93790517,0.164042492,77.05715444,48.68261046,22.033,#90474D
Rwanda,2010,Sub-Saharan Africa,37.37,8.341,4.954,62.728,59.901,61.28002439,23.07054695,0.317683331,77.42197,49.04742602,22.988,#90474D
Rwanda,2011,Sub-Saharan Africa,36.914,7.869,4.841,63.739,60.758,62.21214634,32.74752019,0.366014404,77.82732063,49.45277665,23.952,#90474D
Rwanda,2012,Sub-Saharan Africa,36.37,7.532,4.728,64.522,61.399,62.92241463,39.89652123,0.349065869,77.82732063,49.45277665,24.922,#90474D
Rwanda,2013,Sub-Saharan Africa,35.773,7.278,4.616,65.158,61.907,63.49285366,49.66704344,0.387185988,75.26428861,47.9031212,25.894,#90474D
Somalia,1980,Sub-Saharan Africa,45.612,20.215,7.003,45.957,42.873,44.37739024,0,5.095604922,70.12943539,1.560557274,26.507,#90474D
Somalia,1981,Sub-Saharan Africa,45.693,19.952,7.013,46.316,43.23,44.73536585,0,2.611784751,70.13740555,1.568527433,26.763,#90474D
Somalia,1982,Sub-Saharan Africa,45.821,19.705,7.03,46.664,43.577,45.08285366,0,0.127964579,70.14537571,1.576497593,27.021,#90474D
Somalia,1983,Sub-Saharan Africa,45.993,19.478,7.053,46.996,43.908,45.41434146,0,0.127560417,70.15334587,1.584467753,27.28,#90474D
Somalia,1984,Sub-Saharan Africa,46.205,19.277,7.08,47.301,44.213,45.71934146,0,0.129039105,70.16131603,1.592437912,27.541,#90474D
Somalia,1985,Sub-Saharan Africa,46.451,19.112,7.112,47.565,44.479,45.98436585,0,0.130863246,70.16928619,1.600408072,27.804,#90474D
Somalia,1986,Sub-Saharan Africa,46.732,19.012,7.149,47.747,44.664,46.16790244,0,0.131829923,70.17725635,1.608378232,28.067,#90474D
Somalia,1987,Sub-Saharan Africa,47.046,19.016,7.19,47.796,44.719,46.21997561,0,0.246600084,70.18522651,1.616348392,28.333,#90474D
Somalia,1988,Sub-Saharan Africa,47.386,19.128,7.237,47.704,44.634,46.13156098,0,0.244343171,70.19319667,1.622724519,28.627,#90474D
Somalia,1989,Sub-Saharan Africa,47.742,19.33,7.288,47.493,44.432,45.92517073,0,0.241261081,70.1995728,1.627506615,28.969,#90474D
Somalia,1990,Sub-Saharan Africa,48.101,19.586,7.341,47.21,44.157,45.64626829,0,0.23864617,70.20116683,1.627506615,29.312,#90474D
Somalia,1991,Sub-Saharan Africa,48.453,19.821,7.397,46.95,43.903,45.38934146,0,0.237281138,70.2043549,1.629100647,29.658,#90474D
Somalia,1992,Sub-Saharan Africa,48.793,19.945,7.455,46.83,43.786,45.27087805,0,0.237359386,70.2043549,1.629100647,30.007,#90474D
Somalia,1993,Sub-Saharan Africa,49.111,19.896,7.512,46.934,43.885,45.37231707,0,0.238321568,70.20594893,1.630694679,30.359,#90474D
Somalia,1994,Sub-Saharan Africa,49.392,19.643,7.567,47.299,44.242,45.73321951,0,0.239263299,70.20754296,1.632288711,30.711,#90474D
Somalia,1995,Sub-Saharan Africa,49.617,19.187,7.616,47.921,44.85,46.34804878,0,0.238894929,70.21710715,1.641852903,31.067,#90474D
Somalia,1996,Sub-Saharan Africa,49.754,18.571,7.655,48.744,45.655,47.16182927,0,0.236352979,70.22667134,1.649823062,31.425,#90474D
Somalia,1997,Sub-Saharan Africa,49.77,17.864,7.679,49.669,46.562,48.07760976,0,0.231444515,70.2346415,1.65619919,31.785,#90474D
Somalia,1998,Sub-Saharan Africa,49.659,17.16,7.687,50.575,47.454,48.97643902,0,0.224777897,70.24261166,1.662575318,32.147,#90474D
Somalia,1999,Sub-Saharan Africa,49.426,16.532,7.678,51.367,48.237,49.76382927,0,0.333093024,70.24420569,1.662575318,32.511,#90474D
Somalia,2000,Sub-Saharan Africa,49.084,16.011,7.651,52.007,48.872,50.40126829,0,0.335709222,70.24420569,1.662575318,32.878,#90474D
Somalia,2001,Sub-Saharan Africa,48.668,15.608,7.61,52.484,49.349,50.87826829,1.083215895,0.338504967,70.24420569,1.662575318,33.247,#90474D
Somalia,2002,Sub-Saharan Africa,48.223,15.308,7.556,52.827,49.695,51.22280488,1.117059269,0.459965581,70.25058182,1.665763382,33.617,#90474D
Somalia,2003,Sub-Saharan Africa,47.791,15.062,7.495,53.104,49.976,51.50185366,1.277804385,0.447231535,70.49765677,1.912838333,33.99,#90474D
Somalia,2004,Sub-Saharan Africa,47.401,14.829,7.429,53.372,50.248,51.77190244,2.488272151,1.244136076,70.57735837,1.992539931,34.371,#90474D
Somalia,2005,Sub-Saharan Africa,47.065,14.595,7.361,53.653,50.529,52.05290244,6.060631772,1.212126354,70.7383556,2.151943125,34.76,#90474D
Somalia,2006,Sub-Saharan Africa,46.774,14.351,7.292,53.958,50.83,52.35585366,5.905322562,1.181064512,70.7383556,2.151943125,35.156,#90474D
Somalia,2007,Sub-Saharan Africa,46.503,14.094,7.219,54.288,51.154,52.68278049,6.33081064,1.15105648,70.40520292,1.817196417,35.561,#90474D
Somalia,2008,Sub-Saharan Africa,46.216,13.83,7.14,54.629,51.485,53.01865854,6.733363626,1.122227271,70.18203845,1.594031944,35.974,#90474D
Somalia,2009,Sub-Saharan Africa,45.887,13.566,7.056,54.971,51.815,53.3545122,6.859761851,1.094060901,70.34144164,1.753435139,36.394,#90474D
Somalia,2010,Sub-Saharan Africa,45.512,13.302,6.965,55.313,52.143,53.68934146,6.833066584,1.066001027,70.34303567,1.753435139,36.823,#90474D
Somalia,2011,Sub-Saharan Africa,45.095,13.037,6.869,55.655,52.47,54.02365854,6.726736849,1.037756379,70.34303567,1.753435139,37.259,#90474D
Somalia,2012,Sub-Saharan Africa,44.652,12.774,6.769,55.998,52.796,54.35795122,18.16731553,0.908365776,70.34303567,1.753435139,37.702,#90474D
Somalia,2013,Sub-Saharan Africa,44.204,12.515,6.667,56.34,53.121,54.6912439,22.55978195,0.686602059,70.34303567,1.753435139,38.153,#90474D
Cote d'Ivoire,1980,Sub-Saharan Africa,48.908,15.847,7.695,52.176,48.326,50.20404878,0,0.412750366,54.16666667,6.053459119,36.614,#90474D
Cote d'Ivoire,1981,Sub-Saharan Africa,48.232,15.44,7.602,52.701,48.812,50.70907317,0,0.453266928,54.26100629,6.147798742,36.829,#90474D
Cote d'Ivoire,1982,Sub-Saharan Africa,47.513,15.063,7.497,53.191,49.254,51.1744878,0,0.493501058,54.62264151,6.194968553,37.044,#90474D
Cote d'Ivoire,1983,Sub-Saharan Africa,46.771,14.719,7.383,53.644,49.659,51.60290244,0,0.522230935,55,6.257861635,37.26,#90474D
Cote d'Ivoire,1984,Sub-Saharan Africa,46.026,14.411,7.263,54.051,50.024,51.98839024,0,0.543028655,55.29559748,6.396226415,37.476,#90474D
Cote d'Ivoire,1985,Sub-Saharan Africa,45.291,14.141,7.139,54.402,50.342,52.3224878,0,0.529487031,56.29245283,7.235849057,37.693,#90474D
Cote d'Ivoire,1986,Sub-Saharan Africa,44.577,13.915,7.013,54.689,50.599,52.59412195,0,0.561998568,57.16981132,7.48427673,37.91,#90474D
Cote d'Ivoire,1987,Sub-Saharan Africa,43.885,13.733,6.884,54.905,50.779,52.79168293,0,0.579601253,57.48427673,7.48427673,38.127,#90474D
Cote d'Ivoire,1988,Sub-Saharan Africa,43.216,13.601,6.752,55.039,50.871,52.90417073,0,0.582318934,57.86163522,7.547169811,38.346,#90474D
Cote d'Ivoire,1989,Sub-Saharan Africa,42.574,13.523,6.619,55.073,50.866,52.91819512,0,0.589085131,58.86792453,7.610062893,38.608,#90474D
Cote d'Ivoire,1990,Sub-Saharan Africa,41.966,13.505,6.486,54.993,50.765,52.82743902,0,0.583846556,59.18238994,7.610062893,38.976,#90474D
Cote d'Ivoire,1991,Sub-Saharan Africa,41.411,13.563,6.356,54.754,50.566,52.60892683,0,0.600480067,59.52830189,7.641509434,39.345,#90474D
Cote d'Ivoire,1992,Sub-Saharan Africa,40.925,13.715,6.232,54.309,50.269,52.23973171,0,0.648711046,59.59119497,7.704402516,39.716,#90474D
Cote d'Ivoire,1993,Sub-Saharan Africa,40.511,13.96,6.114,53.654,49.892,51.72712195,0,0.647587309,60.37735849,8.176100629,40.088,#90474D
Cote d'Ivoire,1994,Sub-Saharan Africa,40.167,14.29,6.005,52.816,49.454,51.094,0,0.674112546,61.32704403,9.125786164,40.461,#90474D
Cote d'Ivoire,1995,Sub-Saharan Africa,39.883,14.687,5.904,51.837,48.975,50.37109756,0,0.748380555,61.94968553,9.433962264,40.835,#90474D
Cote d'Ivoire,1996,Sub-Saharan Africa,39.642,15.135,5.81,50.787,48.463,49.59665854,0,0.81442286,62.26415094,9.433962264,41.21,#90474D
Cote d'Ivoire,1997,Sub-Saharan Africa,39.418,15.611,5.72,49.744,47.919,48.8092439,0.09259594,0.887127743,62.26415094,9.433962264,41.587,#90474D
Cote d'Ivoire,1998,Sub-Saharan Africa,39.19,16.087,5.633,48.789,47.358,48.05604878,0.239327506,0.946154702,61.94968553,9.119496855,41.964,#90474D
Cote d'Ivoire,1999,Sub-Saharan Africa,38.94,16.528,5.547,47.993,46.806,47.38502439,0.590886388,1.101294532,61.94968553,9.119496855,42.342,#90474D
Cote d'Ivoire,2000,Sub-Saharan Africa,38.659,16.905,5.46,47.4,46.298,46.83556098,1.627198864,1.387669653,61.63522013,8.805031447,42.886,#90474D
Cote d'Ivoire,2001,Sub-Saharan Africa,38.341,17.179,5.375,47.046,45.89,46.45390244,2.93188436,1.634502346,61.63522013,8.805031447,43.541,#90474D
Cote d'Ivoire,2002,Sub-Saharan Africa,37.986,17.317,5.289,46.94,45.638,46.27312195,4.436889916,1.787849616,61.63522013,8.805031447,44.195,#90474D
Cote d'Ivoire,2003,Sub-Saharan Africa,37.613,17.318,5.207,47.036,45.567,46.28358537,6.159273168,1.948061489,61.63522013,8.805031447,44.853,#90474D
Cote d'Ivoire,2004,Sub-Saharan Africa,37.242,17.191,5.13,47.284,45.681,46.46295122,7.573690548,1.407467776,61.32075472,8.490566038,45.513,#90474D
